"openml_id" "frac" "row_id" "fold"
41146 0.4 2424 5
41146 0.4 2432 5
41146 0.4 2433 5
41146 0.4 2435 5
41146 0.4 2442 5
41146 0.4 2446 5
41146 0.4 2447 5
41146 0.4 2448 5
41146 0.4 2458 5
41146 0.4 2463 5
41146 0.4 2468 5
41146 0.4 2472 5
41146 0.4 2474 5
41146 0.4 2476 5
41146 0.4 2477 5
41146 0.4 2478 5
41146 0.4 2487 5
41146 0.4 2492 5
41146 0.4 2495 5
41146 0.4 2499 5
41146 0.4 2500 5
41146 0.4 2501 5
41146 0.4 2506 5
41146 0.4 2511 5
41146 0.4 2515 5
41146 0.4 2522 5
41146 0.4 2524 5
41146 0.4 2525 5
41146 0.4 2528 5
41146 0.4 2530 5
41146 0.4 2534 5
41146 0.4 2541 5
41146 0.4 2545 5
41146 0.4 2546 5
41146 0.4 2549 5
41146 0.4 2550 5
41146 0.4 2552 5
41146 0.4 2553 5
41146 0.4 2556 5
41146 0.4 2570 5
41146 0.4 2572 5
41146 0.4 2573 5
41146 0.4 2581 5
41146 0.4 2584 5
41146 0.4 2586 5
41146 0.4 2588 5
41146 0.4 2589 5
41146 0.4 2591 5
41146 0.4 2597 5
41146 0.4 2598 5
41146 0.4 2599 5
41146 0.4 2600 5
41146 0.4 2611 5
41146 0.4 2630 5
41146 0.4 2631 5
41146 0.4 2639 5
41146 0.4 2641 5
41146 0.4 2644 5
41146 0.4 2660 5
41146 0.4 2662 5
41146 0.4 2664 5
41146 0.4 2665 5
41146 0.4 2668 5
41146 0.4 2676 5
41146 0.4 2677 5
41146 0.4 2679 5
41146 0.4 2680 5
41146 0.4 2681 5
41146 0.4 2685 5
41146 0.4 2695 5
41146 0.4 2703 5
41146 0.4 2707 5
41146 0.4 2708 5
41146 0.4 2709 5
41146 0.4 2720 5
41146 0.4 2729 5
41146 0.4 2730 5
41146 0.4 2740 5
41146 0.4 2743 5
41146 0.4 2753 5
41146 0.4 2770 5
41146 0.4 2771 5
41146 0.4 2774 5
41146 0.4 2781 5
41146 0.4 2782 5
41146 0.4 2795 5
41146 0.4 2797 5
41146 0.4 2808 5
41146 0.4 2813 5
41146 0.4 2816 5
41146 0.4 2821 5
41146 0.4 2827 5
41146 0.4 2845 5
41146 0.4 2850 5
41146 0.4 2852 5
41146 0.4 2863 5
41146 0.4 2864 5
41146 0.4 2877 5
41146 0.4 2881 5
41146 0.4 2888 5
41146 0.4 2893 5
41146 0.4 2896 5
41146 0.4 2899 5
41146 0.4 2906 5
41146 0.4 2907 5
41146 0.4 2909 5
41146 0.4 2914 5
41146 0.4 2917 5
41146 0.4 2919 5
41146 0.4 2923 5
41146 0.4 2926 5
41146 0.4 2929 5
41146 0.4 2932 5
41146 0.4 2936 5
41146 0.4 2939 5
41146 0.4 2943 5
41146 0.4 2951 5
41146 0.4 2953 5
41146 0.4 2961 5
41146 0.4 2963 5
41146 0.4 2966 5
41146 0.4 2969 5
41146 0.4 2974 5
41146 0.4 2977 5
41146 0.4 2978 5
41146 0.4 2980 5
41146 0.4 2984 5
41146 0.4 2986 5
41146 0.4 2988 5
41146 0.4 2996 5
41146 0.4 3001 5
41146 0.4 3002 5
41146 0.4 3008 5
41146 0.4 3023 5
41146 0.4 3024 5
41146 0.4 3029 5
41146 0.4 3032 5
41146 0.4 3037 5
41146 0.4 3038 5
41146 0.4 3039 5
41146 0.4 3045 5
41146 0.4 3050 5
41146 0.4 3052 5
41146 0.4 3053 5
41146 0.4 3055 5
41146 0.4 3056 5
41146 0.4 3057 5
41146 0.4 3082 5
41146 0.4 3083 5
41146 0.4 3084 5
41146 0.4 3087 5
41146 0.4 3090 5
41146 0.4 3092 5
41146 0.4 3102 5
41146 0.4 3106 5
41146 0.4 3109 5
41146 0.4 3115 5
41146 0.4 3118 5
41146 0.4 3128 5
41146 0.4 3129 5
41146 0.4 3130 5
41146 0.4 3138 5
41146 0.4 3140 5
41146 0.4 3147 5
41146 0.4 3150 5
41146 0.4 3157 5
41146 0.4 3166 5
41146 0.4 3172 5
41146 0.4 3173 5
41146 0.4 3174 5
41146 0.4 3177 5
41146 0.4 3178 5
41146 0.4 3185 5
41146 0.4 3198 5
41146 0.4 3199 5
41146 0.4 3201 5
41146 0.4 3211 5
41146 0.4 3236 5
41146 0.4 3256 5
41146 0.4 3261 5
41146 0.4 3263 5
41146 0.4 3275 5
41146 0.4 3290 5
41146 0.4 3291 5
41146 0.4 3292 5
41146 0.4 3293 5
41146 0.4 3295 5
41146 0.4 3319 5
41146 0.4 3321 5
41146 0.4 3325 5
41146 0.4 3326 5
41146 0.4 3332 5
41146 0.4 3350 5
41146 0.4 3351 5
41146 0.4 3357 5
41146 0.4 3358 5
41146 0.4 3366 5
41146 0.4 3388 5
41146 0.4 3396 5
41146 0.4 3398 5
41146 0.4 3401 5
41146 0.4 3402 5
41146 0.4 3404 5
41146 0.4 3407 5
41146 0.4 3408 5
41146 0.4 3409 5
41146 0.4 3412 5
41146 0.4 3420 5
41146 0.4 3424 5
41146 0.4 3430 5
41146 0.4 3431 5
41146 0.4 3438 5
41146 0.4 3464 5
41146 0.4 3467 5
41146 0.4 3469 5
41146 0.4 3471 5
41146 0.4 3472 5
41146 0.4 3482 5
41146 0.4 3484 5
41146 0.4 3491 5
41146 0.4 3494 5
41146 0.4 3495 5
41146 0.4 3499 5
41146 0.4 3501 5
41146 0.4 3505 5
41146 0.4 3522 5
41146 0.4 3524 5
41146 0.4 3527 5
41146 0.4 3534 5
41146 0.4 3542 5
41146 0.4 3550 5
41146 0.4 3553 5
41146 0.4 3560 5
41146 0.4 3564 5
41146 0.4 3566 5
41146 0.4 3567 5
41146 0.4 3568 5
41146 0.4 3573 5
41146 0.4 3580 5
41146 0.4 3588 5
41146 0.4 3591 5
41146 0.4 3594 5
41146 0.4 3598 5
41146 0.4 3599 5
41146 0.4 3607 5
41146 0.4 3608 5
41146 0.4 3621 5
41146 0.4 3627 5
41146 0.4 3628 5
41146 0.4 3638 5
41146 0.4 3641 5
41146 0.4 3645 5
41146 0.4 3646 5
41146 0.4 3657 5
41146 0.4 3659 5
41146 0.4 3662 5
41146 0.4 3668 5
41146 0.4 3676 5
41146 0.4 3679 5
41146 0.4 3684 5
41146 0.4 3691 5
41146 0.4 3698 5
41146 0.4 3725 5
41146 0.4 3736 5
41146 0.4 3737 5
41146 0.4 3739 5
41146 0.4 3742 5
41146 0.4 3745 5
41146 0.4 3760 5
41146 0.4 3768 5
41146 0.4 3771 5
41146 0.4 3788 5
41146 0.4 3789 5
41146 0.4 3802 5
41146 0.4 3803 5
41146 0.4 3805 5
41146 0.4 3815 5
41146 0.4 3817 5
41146 0.4 3822 5
41146 0.4 3826 5
41146 0.4 3831 5
41146 0.4 3833 5
41146 0.4 3836 5
41146 0.4 3841 5
41146 0.4 3844 5
41146 0.4 3854 5
41146 0.4 3856 5
41146 0.4 3861 5
41146 0.4 3872 5
41146 0.4 3873 5
41146 0.4 3875 5
41146 0.4 3876 5
41146 0.4 3886 5
41146 0.4 3888 5
41146 0.4 3897 5
41146 0.4 3900 5
41146 0.4 3909 5
41146 0.4 3916 5
41146 0.4 3926 5
41146 0.4 3931 5
41146 0.4 3932 5
41146 0.4 3955 5
41146 0.4 3958 5
41146 0.4 3963 5
41146 0.4 3975 5
41146 0.4 3976 5
41146 0.4 3977 5
41146 0.4 3984 5
41146 0.4 3993 5
41146 0.4 3996 5
41146 0.4 3999 5
41146 0.4 4000 5
41146 0.4 4003 5
41146 0.4 4015 5
41146 0.4 4016 5
41146 0.4 4024 5
41146 0.4 4029 5
41146 0.4 4037 5
41146 0.4 4038 5
41146 0.4 4044 5
41146 0.4 4046 5
41146 0.4 4054 5
41146 0.4 4060 5
41146 0.4 4079 5
41146 0.4 4094 5
41146 0.4 4098 5
41146 0.4 4100 5
41146 0.4 4102 5
41146 0.4 4103 5
41146 0.4 4107 5
41146 0.4 4113 5
41146 0.4 4117 5
41146 0.4 4118 5
41146 0.4 4122 5
41146 0.4 4124 5
41146 0.4 4127 5
41146 0.4 4143 5
41146 0.4 4148 5
41146 0.4 4150 5
41146 0.4 4151 5
41146 0.4 4154 5
41146 0.4 4159 5
41146 0.4 4178 5
41146 0.4 4180 5
41146 0.4 4181 5
41146 0.4 4182 5
41146 0.4 4194 5
41146 0.4 4207 5
41146 0.4 4211 5
41146 0.4 4214 5
41146 0.4 4217 5
41146 0.4 4220 5
41146 0.4 4221 5
41146 0.4 4231 5
41146 0.4 4237 5
41146 0.4 4248 5
41146 0.4 4256 5
41146 0.4 4258 5
41146 0.4 4261 5
41146 0.4 4262 5
41146 0.4 4263 5
41146 0.4 4264 5
41146 0.4 4265 5
41146 0.4 4271 5
41146 0.4 4272 5
41146 0.4 4277 5
41146 0.4 4283 5
41146 0.4 4287 5
41146 0.4 4288 5
41146 0.4 4289 5
41146 0.4 4297 5
41146 0.4 4302 5
41146 0.4 4308 5
41146 0.4 4309 5
41146 0.4 4312 5
41146 0.4 4313 5
41146 0.4 4323 5
41146 0.4 4330 5
41146 0.4 4341 5
41146 0.4 4352 5
41146 0.4 4353 5
41146 0.4 4354 5
41146 0.4 4356 5
41146 0.4 4357 5
41146 0.4 4359 5
41146 0.4 4368 5
41146 0.4 4370 5
41146 0.4 4371 5
41146 0.4 4378 5
41146 0.4 4382 5
41146 0.4 4384 5
41146 0.4 4395 5
41146 0.4 4396 5
41146 0.4 4412 5
41146 0.4 4413 5
41146 0.4 4416 5
41146 0.4 4422 5
41146 0.4 4424 5
41146 0.4 4425 5
41146 0.4 4428 5
41146 0.4 4429 5
41146 0.4 4431 5
41146 0.4 4432 5
41146 0.4 4445 5
41146 0.4 4446 5
41146 0.4 4448 5
41146 0.4 4451 5
41146 0.4 4452 5
41146 0.4 4455 5
41146 0.4 4458 5
41146 0.4 4459 5
41146 0.4 4466 5
41146 0.4 4474 5
41146 0.4 4475 5
41146 0.4 4485 5
41146 0.4 4491 5
41146 0.4 4497 5
41146 0.4 4499 5
41146 0.4 4501 5
41146 0.4 4502 5
41146 0.4 4512 5
41146 0.4 4539 5
41146 0.4 4543 5
41146 0.4 4544 5
41146 0.4 4546 5
41146 0.4 4549 5
41146 0.4 4553 5
41146 0.4 4556 5
41146 0.4 4557 5
41146 0.4 4560 5
41146 0.4 4565 5
41146 0.4 4586 5
41146 0.4 4590 5
41146 0.4 4599 5
41146 0.4 4600 5
41146 0.4 4605 5
41146 0.4 4609 5
41146 0.4 4610 5
41146 0.4 4615 5
41146 0.4 4617 5
41146 0.4 4619 5
41146 0.4 4621 5
41146 0.4 4623 5
41146 0.4 4624 5
41146 0.4 4635 5
41146 0.4 4638 5
41146 0.4 4639 5
41146 0.4 4642 5
41146 0.4 4643 5
41146 0.4 4644 5
41146 0.4 4645 5
41146 0.4 4650 5
41146 0.4 4651 5
41146 0.4 4652 5
41146 0.4 4655 5
41146 0.4 4658 5
41146 0.4 4663 5
41146 0.4 4664 5
41146 0.4 4668 5
41146 0.4 4675 5
41146 0.4 4676 5
41146 0.4 4678 5
41146 0.4 4680 5
41146 0.4 4681 5
41146 0.4 4682 5
41146 0.4 4683 5
41146 0.4 4692 5
41146 0.4 4694 5
41146 0.4 4695 5
41146 0.4 4705 5
41146 0.4 4706 5
41146 0.4 4707 5
41146 0.4 4708 5
41146 0.4 4716 5
41146 0.4 4720 5
41146 0.4 4737 5
41146 0.4 4753 5
41146 0.4 4760 5
41146 0.4 4762 5
41146 0.4 4764 5
41146 0.4 4765 5
41146 0.4 4767 5
41146 0.4 4769 5
41146 0.4 4771 5
41146 0.4 4789 5
41146 0.4 4799 5
41146 0.4 4803 5
41146 0.4 4807 5
41146 0.4 4808 5
41146 0.4 4813 5
41146 0.4 4833 5
41146 0.4 4834 5
41146 0.4 4837 5
41146 0.4 4841 5
41146 0.4 4842 5
41146 0.4 4852 5
41146 0.4 4854 5
41146 0.4 4855 5
41146 0.4 4860 5
41146 0.4 4864 5
41146 0.4 4866 5
41146 0.4 4871 5
41146 0.4 4873 5
41146 0.4 4892 5
41146 0.4 4898 5
41146 0.4 4901 5
41146 0.4 4904 5
41146 0.4 4917 5
41146 0.4 4941 5
41146 0.4 4945 5
41146 0.4 4950 5
41146 0.4 4961 5
41146 0.4 4965 5
41146 0.4 4976 5
41146 0.4 4991 5
41146 0.4 4994 5
41146 0.4 4995 5
41146 0.4 4996 5
41146 0.4 5006 5
41146 0.4 5010 5
41146 0.4 5013 5
41146 0.4 5017 5
41146 0.4 5026 5
41146 0.4 5038 5
41146 0.4 5042 5
41146 0.4 5044 5
41146 0.4 5051 5
41146 0.4 5055 5
41146 0.4 5059 5
41146 0.4 5066 5
41146 0.4 5067 5
41146 0.4 5068 5
41146 0.4 5073 5
41146 0.4 5086 5
41146 0.4 5091 5
41146 0.4 5098 5
41146 0.4 5104 5
41146 0.4 5107 5
41146 0.4 5109 5
41146 0.4 5113 5
41146 0.4 5115 5
41146 0.4 5117 5
41146 0.4 5120 5
1489 0.4 7 1
1489 0.4 10 1
1489 0.4 14 1
1489 0.4 22 1
1489 0.4 26 1
1489 0.4 27 1
1489 0.4 28 1
1489 0.4 29 1
1489 0.4 32 1
1489 0.4 44 1
1489 0.4 47 1
1489 0.4 53 1
1489 0.4 55 1
1489 0.4 65 1
1489 0.4 77 1
1489 0.4 79 1
1489 0.4 88 1
1489 0.4 94 1
1489 0.4 99 1
1489 0.4 101 1
1489 0.4 108 1
1489 0.4 120 1
1489 0.4 132 1
1489 0.4 134 1
1489 0.4 143 1
1489 0.4 147 1
1489 0.4 149 1
1489 0.4 150 1
1489 0.4 153 1
1489 0.4 161 1
1489 0.4 165 1
1489 0.4 173 1
1489 0.4 178 1
1489 0.4 183 1
1489 0.4 184 1
1489 0.4 185 1
1489 0.4 193 1
1489 0.4 204 1
1489 0.4 209 1
1489 0.4 215 1
1489 0.4 217 1
1489 0.4 220 1
1489 0.4 221 1
1489 0.4 239 1
1489 0.4 244 1
1489 0.4 250 1
1489 0.4 259 1
1489 0.4 273 1
1489 0.4 274 1
1489 0.4 277 1
1489 0.4 280 1
1489 0.4 281 1
1489 0.4 282 1
1489 0.4 291 1
1489 0.4 293 1
1489 0.4 303 1
1489 0.4 307 1
1489 0.4 311 1
1489 0.4 313 1
1489 0.4 315 1
1489 0.4 319 1
1489 0.4 320 1
1489 0.4 324 1
1489 0.4 328 1
1489 0.4 330 1
1489 0.4 331 1
1489 0.4 336 1
1489 0.4 340 1
1489 0.4 342 1
1489 0.4 366 1
1489 0.4 367 1
1489 0.4 372 1
1489 0.4 377 1
1489 0.4 379 1
1489 0.4 382 1
1489 0.4 389 1
1489 0.4 390 1
1489 0.4 391 1
1489 0.4 393 1
1489 0.4 400 1
1489 0.4 403 1
1489 0.4 407 1
1489 0.4 417 1
1489 0.4 424 1
1489 0.4 430 1
1489 0.4 435 1
1489 0.4 446 1
1489 0.4 458 1
1489 0.4 465 1
1489 0.4 466 1
1489 0.4 473 1
1489 0.4 475 1
1489 0.4 480 1
1489 0.4 481 1
1489 0.4 482 1
1489 0.4 485 1
1489 0.4 487 1
1489 0.4 490 1
1489 0.4 498 1
1489 0.4 501 1
1489 0.4 504 1
1489 0.4 508 1
1489 0.4 515 1
1489 0.4 518 1
1489 0.4 521 1
1489 0.4 523 1
1489 0.4 526 1
1489 0.4 532 1
1489 0.4 533 1
1489 0.4 542 1
1489 0.4 543 1
1489 0.4 545 1
1489 0.4 546 1
1489 0.4 549 1
1489 0.4 555 1
1489 0.4 557 1
1489 0.4 558 1
1489 0.4 561 1
1489 0.4 563 1
1489 0.4 565 1
1489 0.4 566 1
1489 0.4 570 1
1489 0.4 571 1
1489 0.4 573 1
1489 0.4 574 1
1489 0.4 578 1
1489 0.4 582 1
1489 0.4 586 1
1489 0.4 589 1
1489 0.4 593 1
1489 0.4 594 1
1489 0.4 603 1
1489 0.4 604 1
1489 0.4 607 1
1489 0.4 608 1
1489 0.4 621 1
1489 0.4 630 1
1489 0.4 633 1
1489 0.4 635 1
1489 0.4 637 1
1489 0.4 669 1
1489 0.4 670 1
1489 0.4 674 1
1489 0.4 681 1
1489 0.4 685 1
1489 0.4 689 1
1489 0.4 694 1
1489 0.4 696 1
1489 0.4 700 1
1489 0.4 707 1
1489 0.4 708 1
1489 0.4 711 1
1489 0.4 722 1
1489 0.4 724 1
1489 0.4 736 1
1489 0.4 738 1
1489 0.4 741 1
1489 0.4 752 1
1489 0.4 757 1
1489 0.4 760 1
1489 0.4 761 1
1489 0.4 762 1
1489 0.4 765 1
1489 0.4 767 1
1489 0.4 768 1
1489 0.4 774 1
1489 0.4 777 1
1489 0.4 784 1
1489 0.4 786 1
1489 0.4 788 1
1489 0.4 802 1
1489 0.4 804 1
1489 0.4 806 1
1489 0.4 808 1
1489 0.4 814 1
1489 0.4 820 1
1489 0.4 824 1
1489 0.4 833 1
1489 0.4 834 1
1489 0.4 839 1
1489 0.4 840 1
1489 0.4 853 1
1489 0.4 876 1
1489 0.4 877 1
1489 0.4 878 1
1489 0.4 886 1
1489 0.4 888 1
1489 0.4 891 1
1489 0.4 902 1
1489 0.4 905 1
1489 0.4 911 1
1489 0.4 915 1
1489 0.4 916 1
1489 0.4 932 1
1489 0.4 933 1
1489 0.4 936 1
1489 0.4 943 1
1489 0.4 945 1
1489 0.4 951 1
1489 0.4 966 1
1489 0.4 970 1
1489 0.4 988 1
1489 0.4 989 1
1489 0.4 992 1
1489 0.4 994 1
1489 0.4 997 1
1489 0.4 998 1
1489 0.4 1001 1
1489 0.4 1005 1
1489 0.4 1010 1
1489 0.4 1023 1
1489 0.4 1041 1
1489 0.4 1062 1
1489 0.4 1067 1
1489 0.4 1068 1
1489 0.4 1069 1
1489 0.4 1073 1
1489 0.4 1076 1
1489 0.4 1081 1
1489 0.4 1087 1
1489 0.4 1102 1
1489 0.4 1105 1
1489 0.4 1106 1
1489 0.4 1110 1
1489 0.4 1112 1
1489 0.4 1132 1
1489 0.4 1133 1
1489 0.4 1135 1
1489 0.4 1140 1
1489 0.4 1143 1
1489 0.4 1148 1
1489 0.4 1150 1
1489 0.4 1159 1
1489 0.4 1171 1
1489 0.4 1172 1
1489 0.4 1181 1
1489 0.4 1184 1
1489 0.4 1192 1
1489 0.4 1196 1
1489 0.4 1201 1
1489 0.4 1202 1
1489 0.4 1203 1
1489 0.4 1213 1
1489 0.4 1215 1
1489 0.4 1218 1
1489 0.4 1219 1
1489 0.4 1228 1
1489 0.4 1230 1
1489 0.4 1232 1
1489 0.4 1239 1
1489 0.4 1241 1
1489 0.4 1243 1
1489 0.4 1244 1
1489 0.4 1247 1
1489 0.4 1263 1
1489 0.4 1278 1
1489 0.4 1287 1
1489 0.4 1288 1
1489 0.4 1291 1
1489 0.4 1298 1
1489 0.4 1303 1
1489 0.4 1306 1
1489 0.4 1307 1
1489 0.4 1309 1
1489 0.4 1318 1
1489 0.4 1325 1
1489 0.4 1333 1
1489 0.4 1334 1
1489 0.4 1338 1
1489 0.4 1346 1
1489 0.4 1349 1
1489 0.4 1356 1
1489 0.4 1362 1
1489 0.4 1367 1
1489 0.4 1369 1
1489 0.4 1370 1
1489 0.4 1375 1
1489 0.4 1383 1
1489 0.4 1391 1
1489 0.4 1392 1
1489 0.4 1408 1
1489 0.4 1412 1
1489 0.4 1414 1
1489 0.4 1425 1
1489 0.4 1426 1
1489 0.4 1429 1
1489 0.4 1434 1
1489 0.4 1445 1
1489 0.4 1461 1
1489 0.4 1470 1
1489 0.4 1471 1
1489 0.4 1475 1
1489 0.4 1483 1
1489 0.4 1493 1
1489 0.4 1498 1
1489 0.4 1499 1
1489 0.4 1514 1
1489 0.4 1515 1
1489 0.4 1521 1
1489 0.4 1523 1
1489 0.4 1528 1
1489 0.4 1531 1
1489 0.4 1536 1
1489 0.4 1538 1
1489 0.4 1546 1
1489 0.4 1552 1
1489 0.4 1553 1
1489 0.4 1554 1
1489 0.4 1557 1
1489 0.4 1558 1
1489 0.4 1565 1
1489 0.4 1568 1
1489 0.4 1570 1
1489 0.4 1572 1
1489 0.4 1574 1
1489 0.4 1583 1
1489 0.4 1584 1
1489 0.4 1588 1
1489 0.4 1594 1
1489 0.4 1596 1
1489 0.4 1600 1
1489 0.4 1601 1
1489 0.4 1603 1
1489 0.4 1607 1
1489 0.4 1614 1
1489 0.4 1618 1
1489 0.4 1621 1
1489 0.4 1632 1
1489 0.4 1637 1
1489 0.4 1645 1
1489 0.4 1647 1
1489 0.4 1656 1
1489 0.4 1657 1
1489 0.4 1658 1
1489 0.4 1659 1
1489 0.4 1662 1
1489 0.4 1665 1
1489 0.4 1668 1
1489 0.4 1673 1
1489 0.4 1677 1
1489 0.4 1680 1
1489 0.4 1684 1
1489 0.4 1687 1
1489 0.4 1694 1
1489 0.4 1697 1
1489 0.4 1700 1
1489 0.4 1702 1
1489 0.4 1710 1
1489 0.4 1720 1
1489 0.4 1724 1
1489 0.4 1732 1
1489 0.4 1734 1
1489 0.4 1738 1
1489 0.4 1744 1
1489 0.4 1748 1
1489 0.4 1763 1
1489 0.4 1775 1
1489 0.4 1781 1
1489 0.4 1782 1
1489 0.4 1788 1
1489 0.4 1796 1
1489 0.4 1807 1
1489 0.4 1822 1
1489 0.4 1827 1
1489 0.4 1828 1
1489 0.4 1831 1
1489 0.4 1857 1
1489 0.4 1860 1
1489 0.4 1863 1
1489 0.4 1867 1
1489 0.4 1868 1
1489 0.4 1879 1
1489 0.4 1882 1
1489 0.4 1883 1
1489 0.4 1886 1
1489 0.4 1887 1
1489 0.4 1893 1
1489 0.4 1894 1
1489 0.4 1895 1
1489 0.4 1896 1
1489 0.4 1899 1
1489 0.4 1901 1
1489 0.4 1903 1
1489 0.4 1904 1
1489 0.4 1909 1
1489 0.4 1922 1
1489 0.4 1939 1
1489 0.4 1944 1
1489 0.4 1945 1
1489 0.4 1947 1
1489 0.4 1949 1
1489 0.4 1955 1
1489 0.4 1958 1
1489 0.4 1965 1
1489 0.4 1972 1
1489 0.4 1974 1
1489 0.4 1976 1
1489 0.4 1978 1
1489 0.4 1997 1
1489 0.4 2015 1
1489 0.4 2016 1
1489 0.4 2025 1
1489 0.4 2036 1
1489 0.4 2042 1
1489 0.4 2044 1
1489 0.4 2052 1
1489 0.4 2063 1
1489 0.4 2064 1
1489 0.4 2070 1
1489 0.4 2072 1
1489 0.4 2076 1
1489 0.4 2084 1
1489 0.4 2091 1
1489 0.4 2107 1
1489 0.4 2114 1
1489 0.4 2122 1
1489 0.4 2123 1
1489 0.4 2128 1
1489 0.4 2133 1
1489 0.4 2134 1
1489 0.4 2135 1
1489 0.4 2141 1
1489 0.4 2147 1
1489 0.4 2150 1
1489 0.4 2161 1
1489 0.4 2165 1
1489 0.4 2167 1
1489 0.4 2169 1
1489 0.4 2170 1
1489 0.4 2177 1
1489 0.4 2178 1
1489 0.4 2189 1
1489 0.4 2191 1
1489 0.4 2198 1
1489 0.4 2203 1
1489 0.4 2210 1
1489 0.4 2211 1
1489 0.4 2220 1
1489 0.4 2224 1
1489 0.4 2225 1
1489 0.4 2232 1
1489 0.4 2235 1
1489 0.4 2236 1
1489 0.4 2242 1
1489 0.4 2244 1
1489 0.4 2250 1
1489 0.4 2252 1
1489 0.4 2255 1
1489 0.4 2258 1
1489 0.4 2262 1
1489 0.4 2274 1
1489 0.4 2305 1
1489 0.4 2306 1
1489 0.4 2308 1
1489 0.4 2309 1
1489 0.4 2311 1
1489 0.4 2323 1
1489 0.4 2336 1
1489 0.4 2337 1
1489 0.4 2342 1
1489 0.4 2345 1
1489 0.4 2348 1
1489 0.4 2349 1
1489 0.4 2355 1
1489 0.4 2359 1
1489 0.4 2360 1
1489 0.4 2361 1
1489 0.4 2368 1
1489 0.4 2369 1
1489 0.4 2383 1
1489 0.4 2384 1
1489 0.4 2387 1
1489 0.4 2391 1
1489 0.4 2401 1
1489 0.4 2407 1
1489 0.4 2410 1
1489 0.4 2416 1
1489 0.4 2424 1
1489 0.4 2426 1
1489 0.4 2427 1
1489 0.4 2432 1
1489 0.4 2433 1
1489 0.4 2437 1
1489 0.4 2440 1
1489 0.4 2444 1
1489 0.4 2450 1
1489 0.4 2457 1
1489 0.4 2458 1
1489 0.4 2461 1
1489 0.4 2473 1
1489 0.4 2476 1
1489 0.4 2482 1
1489 0.4 2491 1
1489 0.4 2495 1
1489 0.4 2500 1
1489 0.4 2505 1
1489 0.4 2512 1
1489 0.4 2515 1
1489 0.4 2520 1
1489 0.4 2521 1
1489 0.4 2523 1
1489 0.4 2531 1
1489 0.4 2533 1
1489 0.4 2543 1
1489 0.4 2544 1
1489 0.4 2551 1
1489 0.4 2556 1
1489 0.4 2557 1
1489 0.4 2559 1
1489 0.4 2561 1
1489 0.4 2563 1
1489 0.4 2566 1
1489 0.4 2574 1
1489 0.4 2596 1
1489 0.4 2601 1
1489 0.4 2606 1
1489 0.4 2614 1
1489 0.4 2634 1
1489 0.4 2641 1
1489 0.4 2651 1
1489 0.4 2653 1
1489 0.4 2654 1
1489 0.4 2658 1
1489 0.4 2662 1
1489 0.4 2664 1
1489 0.4 2666 1
1489 0.4 2670 1
1489 0.4 2671 1
1489 0.4 2672 1
1489 0.4 2675 1
1489 0.4 2676 1
1489 0.4 2682 1
1489 0.4 2683 1
1489 0.4 2686 1
1489 0.4 2696 1
1489 0.4 2704 1
1489 0.4 2710 1
1489 0.4 2719 1
1489 0.4 2720 1
1489 0.4 2721 1
1489 0.4 2725 1
1489 0.4 2727 1
1489 0.4 2729 1
1489 0.4 2731 1
1489 0.4 2740 1
1489 0.4 2745 1
1489 0.4 2747 1
1489 0.4 2753 1
1489 0.4 2756 1
1489 0.4 2757 1
1489 0.4 2758 1
1489 0.4 2760 1
1489 0.4 2767 1
1489 0.4 2774 1
1489 0.4 2775 1
1489 0.4 2779 1
1489 0.4 2784 1
1489 0.4 2790 1
1489 0.4 2791 1
1489 0.4 2801 1
1489 0.4 2803 1
1489 0.4 2811 1
1489 0.4 2814 1
1489 0.4 2816 1
1489 0.4 2825 1
1489 0.4 2847 1
1489 0.4 2855 1
1489 0.4 2856 1
1489 0.4 2858 1
1489 0.4 2860 1
1489 0.4 2865 1
1489 0.4 2866 1
1489 0.4 2867 1
1489 0.4 2871 1
1489 0.4 2874 1
1489 0.4 2875 1
1489 0.4 2876 1
1489 0.4 2879 1
1489 0.4 2887 1
1489 0.4 2888 1
1489 0.4 2891 1
1489 0.4 2892 1
1489 0.4 2896 1
1489 0.4 2910 1
1489 0.4 2914 1
1489 0.4 2915 1
1489 0.4 2922 1
1489 0.4 2927 1
1489 0.4 2931 1
1489 0.4 2934 1
1489 0.4 2938 1
1489 0.4 2941 1
1489 0.4 2943 1
1489 0.4 2947 1
1489 0.4 2948 1
1489 0.4 2956 1
1489 0.4 2960 1
1489 0.4 2964 1
1489 0.4 2974 1
1489 0.4 2979 1
1489 0.4 2981 1
1489 0.4 2985 1
1489 0.4 2991 1
1489 0.4 2992 1
1489 0.4 2993 1
1489 0.4 3003 1
1489 0.4 3008 1
1489 0.4 3019 1
1489 0.4 3024 1
1489 0.4 3028 1
1489 0.4 3035 1
1489 0.4 3039 1
1489 0.4 3054 1
1489 0.4 3055 1
1489 0.4 3059 1
1489 0.4 3065 1
1489 0.4 3068 1
1489 0.4 3069 1
1489 0.4 3070 1
1489 0.4 3072 1
1489 0.4 3084 1
1489 0.4 3096 1
1489 0.4 3102 1
1489 0.4 3110 1
1489 0.4 3111 1
1489 0.4 3116 1
1489 0.4 3119 1
1489 0.4 3123 1
1489 0.4 3125 1
1489 0.4 3128 1
1489 0.4 3135 1
1489 0.4 3138 1
1489 0.4 3143 1
1489 0.4 3149 1
1489 0.4 3151 1
1489 0.4 3152 1
1489 0.4 3153 1
1489 0.4 3154 1
1489 0.4 3156 1
